1491029220,474.52
1491029250,472.21
1491029280,472.21
1491029310,473.36
1491029340,469.90
1491029370,472.21
1491029400,474.52
1491029430,471.05
1491029460,472.21
1491029490,471.05
1491029520,471.05
1491029550,471.05
1491029580,473.36
1491029610,472.21
1491029640,472.21
1491029670,469.90
1491029700,473.36
1491029730,467.59
1491029760,468.75
1491029790,472.21
1491029820,473.36
1491029850,471.05
1491029880,469.90
1491029910,467.59
1491029940,468.75
1491029970,468.75
1491030000,471.05
1491030030,471.05
1491030060,468.75
1491030090,466.44
1491030120,469.90
1491030150,466.44
1491030180,466.44
1491030210,462.97
1491030240,464.13
1491030270,111.99
1491030300,111.99
1491030330,111.99
1491030360,111.99
1491030390,111.99
1491030420,107.37
1491030450,114.30
1491030480,110.84
1491030510,114.30
1491030540,114.30
1491030570,110.84
1491030600,110.84
1491030630,113.15
1491030660,113.15
1491030690,110.84
1491030720,116.61
1491030750,110.84
1491030780,115.45
1491030810,111.99
1491030840,111.99
1491030870,113.15
1491030900,113.15
1491030930,109.68
1491030960,113.15
1491030990,114.30
1491031020,110.84
1491031050,111.99
1491031080,110.84
1491031110,111.99
1491031140,111.99
1491031170,110.84
1491031200,113.15
1491031230,110.84
1491031260,111.99
1491031290,111.99
1491031320,110.84
1491031350,109.68
1491031380,113.15
1491031410,114.30
1491031440,113.15
1491031470,113.15
1491031500,111.99
1491031530,111.99
1491031560,110.84
1491031590,113.15
1491031620,114.30
1491031650,113.15
1491031680,110.84
1491031710,113.15
1491031740,111.99
1491031770,113.15
1491031800,113.15
1491031830,110.84
1491031860,113.15
1491031890,111.99
1491031920,111.99
1491031950,113.15
1491031980,111.99
1491032010,111.99
1491032040,111.99
1491032070,402.94
1491032100,390.24
1491032130,385.62
1491032160,383.31
1491032190,383.31
1491032220,385.62
1491032250,384.46
1491032280,383.31
1491032310,384.46
1491032340,384.46
1491032370,378.69
1491032400,384.46
1491032430,381.00
1491032460,381.00
1491032490,381.00
1491032520,379.85
1491032550,381.00
1491032580,854.36
1491032610,847.44
1491032640,835.89
1491032670,842.82
1491032700,845.13
1491032730,837.05
1491032760,839.35
1491032790,826.65
1491032820,826.65
1491032850,826.65
1491032880,831.27
1491032910,825.50
1491032940,830.12
1491032970,820.88
1491033000,816.26
1491033030,813.95
1491033060,817.42
1491033090,813.95
1491033120,813.95
1491033150,813.95
1491033180,808.18
1491033210,810.49
1491033240,812.80
1491033270,805.87
1491033300,804.72
1491033330,805.87
1491033360,810.49
1491033390,810.49
1491033420,807.03
1491033450,804.72
1491033480,801.25
1491033510,805.87
1491033540,801.25
1491033570,800.10
1491033600,793.17
1491033630,793.17
1491033660,789.71
1491033690,792.02
1491033720,789.71
1491033750,793.17
1491033780,793.17
1491033810,789.71
1491033840,788.55
1491033870,792.02
1491033900,786.25
1491033930,792.02
1491033960,786.25
1491033990,792.02
1491034020,477.98
1491034050,479.14
1491034080,474.52
1491034110,474.52
1491034140,475.67
1491034170,476.83
1491034200,479.14
1491034230,477.98
1491034260,475.67
1491034290,475.67
1491034320,475.67
1491034350,480.29
1491034380,475.67
1491034410,469.90
1491034440,472.21
1491034470,474.52
1491034500,472.21
1491034530,475.67
1491034560,473.36
1491034590,473.36
1491034620,474.52
1491034650,468.75
1491034680,468.75
1491034710,473.36
1491034740,472.21
1491034770,467.59
1491034800,472.21
1491034830,466.44
1491034860,471.05
1491034890,466.44
1491034920,469.90
1491034950,469.90
1491034980,469.90
1491035010,471.05
1491035040,466.44
1491035070,469.90
1491035100,469.90
1491035130,464.13
1491035160,467.59
1491035190,467.59
1491035220,111.99
1491035250,111.99
1491035280,113.15
1491035310,110.84
1491035340,113.15
1491035370,114.30
1491035400,113.15
1491035430,113.15
1491035460,110.84
1491035490,111.99
1491035520,111.99
1491035550,111.99
1491035580,111.99
1491035610,110.84
1491035640,111.99
1491035670,111.99
1491035700,110.84
1491035730,110.84
1491035760,113.15
1491035790,108.53
1491035820,114.30
1491035850,111.99
1491035880,111.99
1491035910,111.99
1491035940,111.99
1491035970,113.15
1491036000,113.15
1491036030,111.99
1491036060,110.84
1491036090,114.30
1491036120,110.84
1491036150,111.99
1491036180,111.99
1491036210,109.68
1491036240,111.99
1491036270,113.15
1491036300,113.15
1491036330,111.99
1491036360,111.99
1491036390,110.84
1491036420,109.68
1491036450,111.99
1491036480,115.45
1491036510,114.30
1491036540,111.99
1491036570,111.99
1491036600,109.68
1491036630,113.15
1491036660,111.99
1491036690,109.68
1491036720,110.84
1491036750,110.84
1491036780,110.84
1491036810,111.99
1491036840,114.30
1491036870,111.99
1491036900,111.99
1491036930,111.99
1491036960,109.68
1491036990,113.15
1491037020,110.84
1491037050,114.30
1491037080,111.99
1491037110,111.99
1491037140,113.15
1491037170,111.99
1491037200,110.84
1491037230,110.84
1491037260,110.84
1491037290,113.15
1491037320,110.84
1491037350,113.15
1491037380,111.99
1491037410,110.84
1491037440,110.84
1491037470,109.68
1491037500,110.84
1491037530,110.84
1491037560,111.99
1491037590,546.10
1491037620,526.47
1491037650,516.08
1491037680,518.39
1491037710,525.32
1491037740,523.01
1491037770,517.24
1491037800,513.77
1491037830,517.24
1491037860,513.77
1491037890,509.15
1491037920,509.15
1491037950,506.85
1491037980,505.69
1491038010,504.54
1491038040,502.23
1491038070,501.07
1491038100,503.38
1491038130,497.61
1491038160,495.30
1491038190,495.30
1491038220,499.92
1491038250,497.61
1491038280,492.99
1491038310,490.68
1491038340,491.84
1491038370,491.84
1491038400,489.53
1491038430,492.99
1491038460,490.68
1491038490,489.53
1491038520,489.53
1491038550,484.91
1491038580,482.60
1491038610,487.22
1491038640,484.91
1491038670,488.37
1491038700,486.06
1491038730,487.22
1491038760,481.45
1491038790,489.53
1491038820,483.75
1491038850,830.12
1491038880,813.95
1491038910,805.87
1491038940,807.03
1491038970,804.72
1491039000,809.34
1491039030,810.49
1491039060,797.79
1491039090,801.25
1491039120,798.95
1491039150,797.79
1491039180,802.41
1491039210,794.33
1491039240,795.48
1491039270,789.71
1491039300,798.95
1491039330,789.71
1491039360,797.79
1491039390,795.48
1491039420,796.64
1491039450,796.64
1491039480,794.33
1491039510,787.40
1491039540,794.33
1491039570,795.48
1491039600,800.10
1491039630,788.55
1491039660,800.10
1491039690,788.55
1491039720,790.86
1491039750,783.94
1491039780,786.25
1491039810,787.40
1491039840,792.02
1491039870,794.33
1491039900,793.17
1491039930,794.33
1491039960,795.48
1491039990,795.48
1491040020,792.02
1491040050,786.25
1491040080,786.25
1491040110,788.55
1491040140,377.54
1491040170,378.69
1491040200,378.69
1491040230,377.54
1491040260,377.54
1491040290,376.38
1491040320,372.92
1491040350,375.23
1491040380,377.54
1491040410,372.92
1491040440,370.61
1491040470,376.38
1491040500,375.23
1491040530,374.07
1491040560,375.23
1491040590,375.23
1491040620,372.92
1491040650,372.92
1491040680,372.92
1491040710,372.92
1491040740,370.61
1491040770,374.07
1491040800,111.99
1491040830,109.68
1491040860,110.84
1491040890,66.96
1491040920,65.81
1491040950,66.96
1491040980,66.96
1491041010,70.43
1491041040,65.81
1491041070,65.81
1491041100,64.65
1491041130,68.12
1491041160,68.12
1491041190,65.81
1491041220,66.96
1491041250,64.65
1491041280,68.12
1491041310,68.12
1491041340,65.81
1491041370,66.96
1491041400,124.69
1491041430,129.31
1491041460,133.93
1491041490,132.77
1491041520,131.62
1491041550,131.62
1491041580,198.58
1491041610,129.31
1491041640,129.31
1491041670,4069.77
1491041700,4023.59
1491041730,3975.10
1491041760,174.34
1491041790,129.31
1491041820,124.69
1491041850,124.69
1491041880,122.38
1491041910,125.85
1491041940,122.38
1491041970,121.23
1491042000,124.69
1491042030,122.38
1491042060,118.92
1491042090,121.23
1491042120,123.54
1491042150,123.54
1491042180,120.07
1491042210,123.54
1491042240,122.38
1491042270,118.92
1491042300,121.23
1491042330,122.38
1491042360,543.79
1491042390,531.09
1491042420,524.16
1491042450,532.25
1491042480,532.25
1491042510,529.94
1491042540,509.15
1491042570,503.38
1491042600,502.23
1491042630,499.92
1491042660,502.23
1491042690,496.45
1491042720,501.07
1491042750,497.61
1491042780,497.61
1491042810,494.15
1491042840,495.30
1491042870,492.99
1491042900,488.37
1491042930,489.53
1491042960,491.84
1491042990,489.53
1491043020,487.22
1491043050,487.22
1491043080,483.75
1491043110,480.29
1491043140,481.45
1491043170,480.29
1491043200,481.45
1491043230,475.67
1491043260,479.14
1491043290,482.60
1491043320,476.83
1491043350,473.36
1491043380,472.21
1491043410,474.52
1491043440,472.21
1491043470,473.36
1491043500,477.98
1491043530,475.67
1491043560,471.05
1491043590,472.21
1491043620,471.05
1491043650,469.90
1491043680,473.36
1491043710,469.90
1491043740,473.36
1491043770,469.90
1491043800,468.75
1491043830,471.05
1491043860,471.05
1491043890,467.59
1491043920,468.75
1491043950,473.36
1491043980,471.05
1491044010,472.21
1491044040,471.05
1491044070,466.44
1491044100,468.75
1491044130,466.44
1491044160,465.28
1491044190,466.44
1491044220,465.28
1491044250,467.59
1491044280,467.59
1491044310,467.59
1491044340,459.51
1491044370,459.51
1491044400,461.82
1491044430,465.28
1491044460,464.13
1491044490,459.51
1491044520,462.97
1491044550,460.66
1491044580,460.66
1491044610,458.35
1491044640,462.97
1491044670,457.20
1491044700,457.20
1491044730,460.66
1491044760,457.20
1491044790,459.51
1491044820,453.74
1491044850,457.20
1491044880,453.74
1491044910,454.89
1491044940,454.89
1491044970,456.05
1491045000,70.43
1491045030,64.65
1491045060,69.27
1491045090,68.12
1491045120,66.96
1491045150,66.96
1491045180,69.27
1491045210,66.96
1491045240,65.81
1491045270,66.96
1491045300,68.12
1491045330,68.12
1491045360,68.12
1491045390,68.12
1491045420,76.20
1491045450,69.27
1491045480,68.12
1491045510,68.12
1491045540,66.96
1491045570,68.12
1491045600,2548.08
1491045630,392.55
1491045660,376.38
1491045690,371.76
1491045720,372.92
1491045750,377.54
1491045780,375.23
1491045810,374.07
1491045840,372.92
1491045870,368.30
1491045900,374.07
1491045930,374.07
1491045960,372.92
1491045990,374.07
1491046020,375.23
1491046050,369.45
1491046080,370.61
1491046110,370.61
1491046140,365.99
1491046170,368.30
1491046200,367.15
1491046230,367.15
1491046260,369.45
1491046290,368.30
1491046320,372.92
1491046350,368.30
1491046380,371.76
1491046410,368.30
1491046440,369.45
1491046470,368.30
1491046500,369.45
1491046530,367.15
1491046560,372.92
1491046590,372.92
1491046620,370.61
1491046650,368.30
1491046680,368.30
1491046710,368.30
1491046740,370.61
1491046770,371.76
1491046800,370.61
1491046830,369.45
1491046860,368.30
1491046890,371.76
1491046920,368.30
1491046950,368.30
1491046980,370.61
1491047010,364.84
1491047040,364.84
1491047070,369.45
1491047100,365.99
1491047130,365.99
1491047160,359.06
1491047190,360.22
1491047220,363.68
1491047250,362.53
1491047280,360.22
1491047310,361.37
1491047340,360.22
1491047370,840.51
1491047400,825.50
1491047430,819.73
1491047460,818.57
1491047490,824.35
1491047520,820.88
1491047550,824.35
1491047580,824.35
1491047610,819.73
1491047640,501.07
1491047670,492.99
1491047700,492.99
1491047730,491.84
1491047760,495.30
1491047790,494.15
1491047820,489.53
1491047850,491.84
1491047880,488.37
1491047910,484.91
1491047940,487.22
1491047970,484.91
1491048000,487.22
1491048030,477.98
1491048060,483.75
1491048090,477.98
1491048120,476.83
1491048150,480.29
1491048180,476.83
1491048210,477.98
1491048240,475.67
1491048270,475.67
1491048300,477.98
1491048330,473.36
1491048360,473.36
1491048390,472.21
1491048420,473.36
1491048450,477.98
1491048480,475.67
1491048510,471.05
1491048540,471.05
1491048570,471.05
1491048600,465.28
1491048630,469.90
1491048660,465.28
1491048690,466.44
1491048720,489.53
1491048750,476.83
1491048780,465.28
1491048810,466.44
1491048840,464.13
1491048870,465.28
1491048900,460.66
1491048930,457.20
1491048960,1476.66
1491048990,1550.55
1491049020,461.82
1491049050,1601.35
1491049080,459.51
1491049110,460.66
1491049140,460.66
1491049170,454.89
1491049200,460.66
1491049230,451.43
1491049260,454.89
1491049290,459.51
1491049320,457.20
1491049350,458.35
1491049380,449.12
1491049410,457.20
1491049440,454.89
1491049470,450.27
1491049500,442.19
1491049530,443.35
1491049560,453.74
1491049590,452.58
1491049620,456.05
1491049650,457.20
1491049680,453.74
1491049710,476.83
1491049740,460.66
1491049770,458.35
1491049800,449.12
1491049830,456.05
1491049860,461.82
1491049890,459.51
1491049920,460.66
1491049950,459.51
1491049980,457.20
1491050010,452.58
1491050040,459.51
1491050070,454.89
1491050100,445.65
1491050130,450.27
1491050160,457.20
1491050190,452.58
1491050220,78.51
1491050250,76.20
1491050280,75.05
1491050310,73.89
1491050340,76.20
1491050370,75.05
1491050400,79.66
1491050430,75.05
1491050460,73.89
1491050490,391.39
1491050520,379.85
1491050550,378.69
1491050580,377.54
1491050610,378.69
1491050640,374.07
1491050670,376.38
1491050700,375.23
1491050730,376.38
1491050760,378.69
1491050790,372.92
1491050820,374.07
1491050850,376.38
1491050880,375.23
1491050910,377.54
1491050940,376.38
1491050970,372.92
1491051000,374.07
1491051030,372.92
1491051060,370.61
1491051090,369.45
1491051120,372.92
1491051150,374.07
1491051180,375.23
1491051210,375.23
1491051240,372.92
1491051270,372.92
1491051300,371.76
1491051330,375.23
1491051360,374.07
1491051390,371.76
1491051420,376.38
1491051450,378.69
1491051480,372.92
1491051510,369.45
1491051540,372.92
1491051570,369.45
1491051600,372.92
1491051630,370.61
1491051660,371.76
1491051690,371.76
1491051720,368.30
1491051750,365.99
1491051780,369.45
1491051810,370.61
1491051840,368.30
1491051870,369.45
1491051900,369.45
1491051930,365.99
1491051960,365.99
1491051990,364.84
1491052020,359.06
1491052050,362.53
1491052080,361.37
1491052110,360.22
1491052140,363.68
1491052170,361.37
1491052200,363.68
1491052230,357.91
1491052260,361.37
1491052290,357.91
1491052320,359.06
1491052350,362.53
1491052380,362.53
1491052410,360.22
1491052440,355.60
1491052470,360.22
1491052500,359.06
1491052530,357.91
1491052560,359.06
1491052590,818.57
1491052620,815.11
1491052650,504.54
1491052680,503.38
1491052710,509.15
1491052740,508.00
1491052770,503.38
1491052800,499.92
1491052830,495.30
1491052860,495.30
1491052890,492.99
1491052920,494.15
1491052950,488.37
1491052980,488.37
1491053010,487.22
1491053040,489.53
1491053070,479.14
1491053100,483.75
1491053130,483.75
1491053160,483.75
1491053190,480.29
1491053220,483.75
1491053250,482.60
1491053280,480.29
1491053310,475.67
1491053340,477.98
1491053370,474.52
1491053400,476.83
1491053430,472.21
1491053460,473.36
1491053490,477.98
1491053520,475.67
1491053550,472.21
1491053580,474.52
1491053610,471.05
1491053640,468.75
1491053670,472.21
1491053700,467.59
1491053730,467.59
1491053760,467.59
1491053790,474.52
1491053820,471.05
1491053850,472.21
1491053880,467.59
1491053910,465.28
1491053940,468.75
1491053970,468.75
1491054000,464.13
1491054030,471.05
1491054060,468.75
1491054090,466.44
1491054120,469.90
1491054150,466.44
1491054180,468.75
1491054210,466.44
1491054240,466.44
1491054270,462.97
1491054300,460.66
1491054330,461.82
1491054360,469.90
1491054390,464.13
1491054420,461.82
1491054450,462.97
1491054480,457.20
1491054510,462.97
1491054540,460.66
1491054570,457.20
1491054600,462.97
1491054630,461.82
1491054660,459.51
1491054690,467.59
1491054720,472.21
1491054750,468.75
1491054780,471.05
1491054810,471.05
1491054840,466.44
1491054870,471.05
1491054900,465.28
1491054930,467.59
1491054960,465.28
1491054990,468.75
1491055020,468.75
1491055050,465.28
1491055080,461.82
1491055110,469.90
1491055140,466.44
1491055170,466.44
1491055200,458.35
1491055230,462.97
1491055260,458.35
1491055290,460.66
1491055320,460.66
1491055350,460.66
1491055380,450.27
1491055410,467.59
1491055440,447.96
1491055470,451.43
1491055500,458.35
1491055530,456.05
1491055560,452.58
1491055590,469.90
1491055620,1595.58
1491055650,1614.05
1491055680,673.10
1491055710,1470.89
1491055740,460.66
1491055770,465.28
1491055800,465.28
1491055830,464.13
1491055860,467.59
1491055890,459.51
1491055920,460.66
1491055950,464.13
1491055980,460.66
1491056010,459.51
1491056040,461.82
1491056070,464.13
1491056100,460.66
1491056130,462.97
1491056160,76.20
1491056190,72.74
1491056220,71.58
1491056250,72.74
1491056280,73.89
1491056310,75.05
1491056340,140.85
1491056370,71.58
1491056400,73.89
1491056430,73.89
1491056460,73.89
1491056490,72.74
1491056520,72.74
1491056550,142.01
1491056580,73.89
1491056610,841.66
1491056640,771.24
1491056670,75.05
1491056700,75.05
1491056730,71.58
1491056760,70.43
1491056790,71.58
1491056820,404.09
1491056850,383.31
1491056880,376.38
1491056910,378.69
1491056940,381.00
1491056970,383.31
1491057000,386.77
1491057030,382.15
1491057060,383.31
1491057090,381.00
1491057120,382.15
1491057150,378.69
1491057180,376.38
1491057210,381.00
1491057240,382.15
1491057270,383.31
1491057300,654.63
1491057330,1489.36
1491057360,1487.05
1491057390,574.96
1491057420,1233.05
1491057450,617.68
1491057480,1244.60
1491057510,1459.35
1491057540,843.97
1491057570,1059.87
1491057600,1484.75
1491057630,1029.85
1491057660,862.45
1491057690,1508.99
1491057720,1168.40
1491057750,760.85
1491057780,564.57
1491057810,559.95
1491057840,561.11
1491057870,557.65
1491057900,2803.24
1491057930,2795.15
1491057960,2806.70
1491057990,2789.38
1491058020,3566.39
1491058050,3310.08
1491058080,3288.15
1491058110,3380.51
1491058140,2796.31
1491058170,3004.13
1491058200,2985.65
1491058230,2993.74
1491058260,2999.51
1491058290,857.83
1491058320,856.67
1491058350,848.59
1491058380,855.52
1491058410,853.21
1491058440,853.21
1491058470,842.82
1491058500,840.51
1491058530,837.05
1491058560,834.74
1491058590,885.54
1491058620,827.81
1491058650,822.04
1491058680,826.65
1491058710,831.27
1491058740,822.04
1491058770,820.88
1491058800,818.57
1491058830,822.04
1491058860,818.57
1491058890,813.95
1491058920,820.88
1491058950,816.26
1491058980,818.57
1491059010,1903.85
1491059040,1229.59
1491059070,1377.37
1491059100,1842.65
1491059130,1378.53
1491059160,1257.30
1491059190,1827.65
1491059220,1491.67
1491059250,984.83
1491059280,660.40
1491059310,666.17
1491059340,659.25
1491059370,650.01
1491059400,472.21
1491059430,641.93
1491059460,645.39
1491059490,639.62
1491059520,1319.65
1491059550,1313.87
1491059580,1313.87
1491059610,1313.87
1491059640,1323.11
1491059670,1327.73
1491059700,1317.34
1491059730,690.42
1491059760,472.21
1491059790,468.75
1491059820,473.36
1491059850,466.44
1491059880,467.59
1491059910,466.44
1491059940,467.59
1491059970,465.28
1491060000,468.75
1491060030,468.75
1491060060,471.05
1491060090,471.05
1491060120,468.75
1491060150,473.36
1491060180,467.59
1491060210,464.13
1491060240,471.05
1491060270,472.21
1491060300,471.05
1491060330,467.59
1491060360,471.05
1491060390,466.44
1491060420,471.05
1491060450,473.36
1491060480,465.28
1491060510,462.97
1491060540,466.44
1491060570,465.28
1491060600,467.59
1491060630,462.97
1491060660,469.90
1491060690,469.90
1491060720,464.13
1491060750,468.75
1491060780,468.75
1491060810,467.59
1491060840,469.90
1491060870,467.59
1491060900,471.05
1491060930,469.90
1491060960,467.59
1491060990,465.28
1491061020,466.44
1491061050,469.90
1491061080,467.59
1491061110,467.59
1491061140,465.28
1491061170,462.97
1491061200,460.66
1491061230,460.66
1491061260,461.82
1491061290,458.35
1491061320,480.29
1491061350,480.29
1491061380,476.83
1491061410,473.36
1491061440,474.52
1491061470,469.90
1491061500,473.36
1491061530,472.21
1491061560,476.83
1491061590,473.36
1491061620,467.59
1491061650,465.28
1491061680,465.28
1491061710,466.44
1491061740,466.44
1491061770,469.90
1491061800,465.28
1491061830,521.85
1491061860,516.08
1491061890,524.16
1491061920,521.85
1491061950,474.52
1491061980,469.90
1491062010,468.75
