param: TS:  Ptotal:=
		220	9
		221	0
		222	0
		223	0
		224	0
		225	0
		226	0
		227	0
		228	0
		229	0
		230	0
		231	0
		232	0
		233	0
		234	0
		235	0
		236	0
		237	0
		238	0
		239	0
		240	0
		241	0
		242	0
		243	0
		244	0
		245	0
		246	0
		247	0
		248	0
		249	0
		250	0
		251	0
		252	0
		253	0
		254	47
		255	139
		256	145
		257	150
		258	145
		259	145
		260	145
		261	143
		262	141
		263	139
		264	139
		265	136
		266	136
		267	134
		268	132
		269	132
		270	130
		271	130
		272	130
		273	128
		274	128
		275	128
		276	128
		277	128
		278	126
		279	126
		280	126
		281	126
		282	126
		283	126
		284	126
		285	124
		286	124
		287	124
		288	124
		289	124
		290	124
		291	124
		292	124
		293	124
		294	124
		295	124
		296	122
		297	122
		298	122
		299	122
		300	122
		301	122
		302	122
		303	122
		304	122
		305	122
		306	122
		307	119
		308	122
		309	119
		310	119
		311	119
		312	119
		313	119
		314	119
		315	119
		316	119
		317	119
		318	119
		319	117
		320	117
		321	117
		322	117
		323	117
		324	117
		325	117
		326	117
		327	117
		328	117
		329	117
		330	117
		331	117
		332	117
		333	115
		334	115
		335	115
		336	115
		337	115
		338	115
		339	115
		340	115
		341	115
		342	115
		343	115
		344	66
		345	0
		346	0
		347	0
		348	0
		349	0
		350	0
		351	0
		352	0
		353	0
		354	0
		355	0
		356	0
		357	0
		358	0
		359	0
		360	0
		361	0
		362	0
		363	0
		364	0
		365	0
		366	0
		367	0
		368	9
		369	9
		370	6
		371	9
		372	0
		373	0
		374	0
		375	0
		376	0
		377	0
		378	0
		379	0
		380	0
		381	0
		382	0
		383	0
		384	0
		385	0
		386	0
		387	0
		388	0
		389	0
		390	0
		391	0
		392	0
		393	0
		394	0
		395	0
		396	0
		397	0
		398	0
		399	0
		400	0
		401	0
		402	0
		403	0
		404	0
		405	0
		406	0
		407	0
		408	0
		409	0
		410	0
		411	0
		412	0
		413	0
		414	0
		415	0
		416	0
		417	0
		418	0
		419	0
		420	0
		421	0
		422	0
		423	0
		424	0
		425	0
		426	0
		427	0
		428	0
		429	0
		430	0
		431	0
		432	0
		433	0
		434	0
		435	0
		436	0
		437	0
		438	0
		439	0
		440	0
		441	30
		442	132
		443	136
		444	139
		445	139
		446	141
		447	140
		448	139
		449	139
		450	136
		451	134
		452	132
		453	132
		454	130
		455	130
		456	130
		457	128
		458	128
		459	126
		460	126
		461	126
		462	124
		463	124
		464	124
		465	124
		466	124
		467	124
		468	124
		469	122
		470	122
		471	122
		472	122
		473	122
		474	122
		475	122
		476	122
		477	122
		478	122
		479	122
		480	122
		481	119
		482	119
		483	119
		484	119
		485	119
		486	119
		487	119
		488	119
		489	119
		490	119
		491	119
		492	117
		493	117
		494	117
		495	117
		496	117
		497	117
		498	117
		499	117
		500	117
		501	115
		502	117
		503	115
		504	115
		505	115
		506	115
		507	115
		508	115
		509	115
		510	68
		511	0
		512	0
		513	0
		514	0
		515	0
		516	0
		517	0
		518	0
		519	0
		520	0
		521	0
		522	0
		523	0
		524	0
		525	0
		526	0
		527	0
		528	0
		529	0
		530	0
		531	0
		532	0
		533	0
		534	0
		535	0
		536	0
		537	0
		538	0
		539	0
		540	0
		541	0
		542	0
		543	0
		544	0
		545	0
		546	0
		547	0
		548	0
		549	0
		550	0
		551	0
		552	0
		553	0
		554	0
		555	0
		556	0
		557	0
		558	0
		559	0
		560	0
		561	0
		562	0
		563	0
		564	0
		565	0
		566	0
		567	0
		568	0
		569	0
		570	0
		571	0
		572	0
		573	0
		574	0
		575	0
		576	0
		577	0
		578	0
		579	0
		580	0
		581	0
		582	0
		583	0
		584	0
		585	0
		586	0
		587	0
		588	0
		589	0
		590	0
		591	0
		592	0
		593	0
		594	0
		595	0
		596	0
		597	0
		598	0
		599	0
		600	0
		601	0
		602	0
		603	0
		604	0
		605	0
		606	0
		607	0
		608	0
		609	0
		610	0
		611	0
		612	0
		613	0
		614	0
		615	0
		616	0
		617	0
		618	0
		619	0
		620	0
		621	0
		622	0
		623	0
		624	0
		625	0
		626	0
		627	0
		628	0
		629	0
		630	0
		631	0
		632	0
		633	0
		634	0
		635	0
		636	0
		637	0
		638	0
		639	0
		640	0
		641	0
		642	0
		643	0
		644	0
		645	0
		646	0
		647	136
		648	141
		649	145
		650	143
		651	143
		652	145
		653	143
		654	143
		655	141
		656	139
		657	136
		658	136
		659	134
		660	132
		661	132
		662	130
		663	130
		664	130
		665	128
		666	128
		667	128
		668	126
		669	126
		670	128
		671	126
		672	126
		673	126
		674	126
		675	126
		676	126
		677	126
		678	125
		679	126
		680	126
		681	126
		682	126
		683	126
		684	126
		685	126
		686	126
		687	126
		688	126
		689	124
		690	124
		691	124
		692	124
		693	124
		694	15
		695	0
		696	0
		697	0
		698	0
		699	0
		700	0
		701	0
		702	0
		703	0
		704	0
		705	0
		706	0
		707	0
		708	0
		709	0
		710	0
		711	0
		712	0
		713	0
		714	0
		715	0
		716	0
		717	0
		718	0
		719	0
		720	0
		721	0
		722	0
		723	0
		724	0
		725	0
		726	0
		727	0
		728	0
		729	0
		730	0
		731	0
		732	0
		733	0
		734	0
		735	0
		736	0
		737	0
		738	0
		739	0
		740	0
		741	0
		742	0
		743	0
		744	0
		745	0
		746	0
		747	0
		748	0
		749	0
		750	0
		751	0
		752	0
		753	0
		754	0
		755	0
		756	0
		757	0
		758	0
		759	0
		760	0
		761	0
		762	0
		763	0
		764	0
		765	0
		766	0
		767	0
		768	0
		769	0
		770	0
		771	0
		772	0
		773	0
		774	0
		775	0
		776	0
		777	0
		778	0
		779	0
		780	0
		781	0
		782	0
		783	0
		784	0
		785	0
		786	0
		787	0
		788	0
		789	0
		790	0
		791	0
		792	0
		793	0
		794	0
		795	0
		796	0
		797	0
		798	0
		799	0
		800	0
		801	0
		802	0
		803	0
		804	0
		805	0
		806	0
		807	0
		808	0
		809	0
		810	0
		811	0
		812	0
		813	0
		814	0
		815	0
		816	0
		817	0
		818	0
		819	0
		820	0
		821	0
		822	0
		823	0
		824	0
		825	0
		826	0
		827	0
		828	0
		829	0
		830	126
		831	143
		832	149
		833	149
		834	149
		835	149
		836	149
		837	147
		838	145
		839	143
		840	143
		841	141
		842	139
		843	139
		844	136
		845	136
		846	134
		847	132
		848	132
		849	132
		850	130
		851	130
		852	130
		853	130
		854	128
		855	128
		856	128
		857	128
		858	128
		859	128
		860	128
		861	128
		862	128
		863	126
		864	126
		865	126
		866	126
		867	126
		868	126
		869	126
		870	128
		871	126
		872	128
		873	126
		874	128
		875	126
		876	128
		877	133
		878	132
		879	126
		880	0
		881	0
		882	0
		883	0
		884	0
		885	0
		886	0
		887	0
		888	0
		889	0
		890	0
		891	0
		892	4
		893	0
		894	0
		895	0
		896	0
		897	0
		898	0
		899	0
		900	0
		901	0
		902	0
		903	2
		904	0
		905	0
		906	0
		907	0
		908	0
		909	4
		910	0
		911	0
		912	0
		913	0
		914	0
		915	0
		916	0
		917	0
		918	0
		919	0
		920	0
		921	0
		922	0
		923	0
		924	0
		925	0
		926	0
		927	0
		928	0
		929	0
		930	0
		931	0
		932	2
		933	0
		934	0
		935	0
		936	0
		937	0
		938	0
		939	0
		940	0
		941	0
		942	0
		943	0
		944	0
		945	2
		946	0
		947	0
		948	0
		949	0
		950	0
		951	0
		952	0
		953	0
		954	0
		955	0
		956	0
		957	0
		958	0
		959	0
		960	0
		961	0
		962	0
		963	55
		964	139
		965	145
		966	147
		967	147
		968	145
		969	145
		970	145
		971	145
		972	143
		973	141
		974	139
		975	139
		976	136
		977	136
		978	134
		979	132
		980	132
		981	141
		982	133
		983	130
		984	130
		985	128
		986	128
		987	128
		988	128
		989	128
		990	128
		991	128
		992	128
		993	126
		994	126
		995	126
		996	126
		997	128
		998	128
		999	126
		1000	126
		1001	126
		1002	126
		1003	126
		1004	126
		1005	126
		1006	126
		1007	126
		1008	126
		1009	126
		1010	126
		1011	124
		1012	124
		1013	124
		1014	124
		1015	124
		1016	124
		1017	124
		1018	124
		1019	124
		1020	21
		1021	0
		1022	0
		1023	0
		1024	0
		1025	0
		1026	0
		1027	0
		1028	0
		1029	0
		1030	0
		1031	0
		1032	0
		1033	0
		1034	0
		1035	0
		1036	0
		1037	0
		1038	0
		1039	0
		1040	0
		1041	0
		1042	0
		1043	0
		1044	0
		1045	0
		1046	0
		1047	0
		1048	0
		1049	0
		1050	0
		1051	0
		1052	0
		1053	0
		1054	0
		1055	0
		1056	0
		1057	0
		1058	0
		1059	0
		1060	0
		1061	0
		1062	0
		1063	0
		1064	0
		1065	0
		1066	0
		1067	0
		1068	0
		1069	0
		1070	0
		1071	0
		1072	0
		1073	0
		1074	2
		1075	5
		1076	11
		1077	11
		1078	60
		1079	11
		1080	61
		1081	11
		1082	98
		1083	138.8
		1084	2331
		1085	2926.5
		1086	2928
		1087	1572.2
		1088	3017
		1089	2948.5
		1090	2966
		1091	2944.5
		1092	2941.333333
		1093	2966
		1094	2948
		1095	2956
		1096	2956
		1097	2949
		1098	2942.25
		1099	2951.5
		1100	2961.857143
		1101	2940.5
		1102	2940.555556
		1103	2964
		1104	2930.4
		1105	2944.2
		1106	2921
		1107	2944.25
		1108	2933.75
		1109	2950.8
		1110	2944.6
		1111	2941
		1112	2953
		1113	2951
		1114	2942.5
		1115	2940.666667
		1116	2941.5
		1117	2948.5
		1118	3057.75
		1119	3074
		1120	3084
		1121	3063.5
		1122	3075
		1123	3067.25
		1124	3075.8
		1125	3067.666667
		1126	3064.2
		1127	3067.4
		1128	3068.5
		1129	3043.25
		1130	3059.666667
		1131	3051.6
		1132	3060.8
		1133	3051
		1134	3068.5
		1135	3047
		1136	3076
		1137	3056
		1138	3061.6
		1139	3067
		1140	3056
		1141	3059.666667
		1142	3050
		1143	3058.6
		1144	3084
		1145	3047.333333
		1146	3052
		1147	3071
		1148	3082
		1149	3064
		1150	3060
		1151	3059
		1152	3063
		1153	3061
		1154	3075
		1155	3067.8
		1156	3069
		1157	3067
		1158	3069
		1159	3064.333333
		1160	3065.8
		1161	3054.8
		1162	3048.25
		1163	3035.8
		1164	3050
		1165	3052
		1166	3039.4
		1167	3051.666667
		1168	3033
		1169	3031
		1170	3048.5
		1171	3048
		1172	3043
		1173	3058.2
		1174	3036.5
		1175	3043
		1176	3032.8
		1177	3035.6
		1178	3023.5
		1179	3034
		1180	3028.5
		1181	3038.25
		1182	3018
		1183	3050.25
		1184	3043
		1185	3030
		1186	3042.5
		1187	3044.8
		1188	3024
		1189	2051.75
		1190	266
		1191	247
		1192	255.5
		1193	233
		1194	145.2
		1195	141
		1196	145.25
		1197	161.25
		1198	143.2
		1199	154
		1200	136.5
		1201	164
		1202	148.8
		1203	154.5
		1204	152.75
		1205	170.6666667
		1206	154
		1207	163
		1208	152.5
		1209	165.6
		1210	94.75
		1211	73.25
		1212	105.7333333
		1213	130
		1214	91
		1215	81
		1216	77
		1217	79
		1218	77
		1219	77
		1220	113
		1221	124
		1222	156
		1223	186
		1224	159
		1225	160
		1226	128
		1227	138
		1228	130.25
		1229	116.5
		1230	109.2
		1231	122.5
		1232	90
		1233	108.4
		1234	115.4
		1235	110
		1236	88.2
		1237	102
		1238	154
		1239	113
		1240	77
		1241	77
		1242	77
		1243	77
		1244	183
		1245	77
		1246	87
		1247	174.8
		1248	77
		1249	77
		1250	77
		1251	165.5
		1252	220
		1253	77.8
		1254	77
		1255	134.25
		1256	324.5
		1257	77.8
		1258	102
		1259	101
		1260	101.2
		1261	81
		1262	68.5
		1263	100.4
		1264	117
		1265	163.8
		1266	157
		1267	172.2
		1268	163.25
		1269	174.6
		1270	168
		1271	151.25
		1272	177
		1273	174
		1274	175
		1275	153.5
		1276	141
		1277	153.2
		1278	147.5
		1279	221
		1280	78.6
		1281	77
		1282	77
		1283	77
		1284	77
		1285	186
		1286	156.5
		1287	77
		1288	79
		1289	156
		1290	303
		1291	111
		1292	107
		1293	107.25
		1294	107.4
		1295	152.6
		1296	413.5
		1297	310.75
		1298	404
		1299	311
		1300	77
		1301	77
		1302	83
		1303	92.5
		1304	94
		1305	47.8
		1306	44
		1307	56
		1308	74.8
		1309	77
		1310	119.5
		1311	119
		1312	126.8
		1313	112.75
		1314	118.25
		1315	122.4
		1316	126
		1317	141
		1318	148
		1319	130
		1320	119
		1321	131.3333333
		1322	146.6666667
		1323	156
		1324	79
		1325	79
		1326	79
		1327	79
		1328	77
		1329	193.4
		1330	227
		1331	79
		1332	77
		1333	141
		1334	365
		1335	85.5
		1336	102.4
		1337	102
		1338	102
		1339	285.4
		1340	565
		1341	444.3333333
		1342	1302.818182
		1343	1300.5
		1344	1051
		1345	1049
		1346	1055.5
		1347	1065
		1348	1132
		1349	1092.4
		1350	1079.5
		1351	1079.933333
		1352	1077
		1353	1089.5
		1354	1091.8
		1355	1105.6
		1356	1077
		1357	1009.2
		1358	1009.4
		1359	1006.75
		1360	1094.25
		1361	1075.5
		1362	1073
		1363	1083.75
		1364	1087.2
		1365	1066.25
		1366	1085.75
		1367	1121
		1368	1088
		1369	1077
		1370	1086
		1371	1090
		1372	1094
		1373	1184
		1374	1304
		1375	1087.333333
		1376	1087.333333
		1377	1126.2
		1378	1339.2
		1379	464
		1380	231.5
		1381	233
		1382	231.5
		1383	272.8
		1384	615.25
		1385	410.25
		1386	540.4
		1387	331.8
		1388	79
		1389	79
		1390	87
		1391	98
		1392	98
		1393	62
		1394	49.25
		1395	75
		1396	80
		1397	112
		1398	108
		1399	126.6
		1400	113
		1401	134
		1402	108
		1403	120
		1404	132
		1405	120.5
		1406	104
		1407	114.5
		1408	77
		1409	104
		1410	91
		1411	154.25
		1412	84.6
		1413	79
		1414	78
		1415	77
		1416	77
		1417	173.2
		1418	285.8
		1419	79
		1420	77
		1421	107
		1422	256
		1423	78.5
		1424	105.5
		1425	107.4
		1426	106.25
		1427	150
		1428	503
		1429	244
		1430	493
		1431	291.8
		1432	98.2
		1433	77
		1434	81
		1435	95
		1436	96.4
		1437	104.75
		1438	228.2
		1439	399.5
		1440	335.8
		1441	333
		1442	333
		1443	396.4
		1444	477.6
		1445	465
		1446	465
		1447	463.8
		1448	463
		1449	465
		1450	463
		1451	463
		1452	463
		1453	463
		1454	463
		1455	546
		1456	510
		1457	589.5
		1458	567
		1459	567
		1460	568.3333333
		1461	291.5
		1462	77
		1463	77
		1464	77
		1465	77
		1466	77
		1467	23
		1468	4
		1469	4
		1470	4
		1471	4
		1472	4
		1473	4
		1474	4
		1475	4
		1476	4
		1477	4
		1478	4
		1479	4
		1480	4
;


param:  ESTADO:	disp	ant		Pdisp	mindisc :=
#								[W]		[amostras] 
		1		1		0		145		5
		2		1		1		130		20
		3		2		0		2950	20
		4		2		3		90		80
		5		2		4		550		20
		6		3		0		850		20;

let numdisp := 3;
let disc_i := 1;
let window := 100;
let TH := 30;
